[2026-03-16T23:17:17.231Z] GET http://localhost:8085/index.html → 200 (22ms, 8607B)
[2026-03-16T23:44:21.013Z] GET http://localhost:8085/assets/fonts/Mulish-Regular.ttf → 200 (?ms, ?B)
[2026-03-16T23:44:21.013Z] GET http://localhost:8085/assets/fonts/Mulish-Medium.ttf → 200 (?ms, ?B)
[2026-03-16T23:44:21.013Z] GET http://localhost:8085/assets/fonts/Mulish-SemiBold.ttf → 200 (?ms, ?B)
[2026-03-16T23:45:32.957Z] GET http://localhost:8085/index.html → 200 (1ms, 9668B)
[2026-03-16T23:45:32.961Z] GET http://localhost:8085/css/styles.css → 200 (5ms, 17971B)
[2026-03-16T23:45:32.961Z] GET http://localhost:8085/assets/logos/Logo_Ppal_LNDB.png → 200 (?ms, 206157B)
[2026-03-16T23:45:32.961Z] GET http://localhost:8085/assets/images/trees/Eucalipto.png → 200 (?ms, 575261B)
[2026-03-16T23:45:32.961Z] GET http://localhost:8085/assets/images/trees/PalmaCera.png → 200 (?ms, 141214B)
[2026-03-16T23:45:32.961Z] GET http://localhost:8085/assets/images/trees/GuayacanA.png → 200 (?ms, 903104B)
[2026-03-16T23:45:32.962Z] GET http://localhost:8085/assets/images/trees/Ceiba.png → 200 (?ms, 581787B)
[2026-03-16T23:45:32.962Z] GET http://localhost:8085/assets/images/trees/Cacao.png → 200 (?ms, 730726B)
[2026-03-16T23:45:32.962Z] GET http://localhost:8085/assets/images/trees/Copal.png → 200 (?ms, 747763B)
[2026-03-16T23:45:32.963Z] GET http://localhost:8085/assets/images/trees/Roble.png → 200 (?ms, 682777B)
[2026-03-16T23:45:32.963Z] GET http://localhost:8085/assets/images/trees/Caimito.png → 200 (?ms, 955790B)
[2026-03-16T23:45:32.963Z] GET http://localhost:8085/assets/images/trees/GuayacanR.png → 200 (?ms, 1000133B)
[2026-03-16T23:45:32.964Z] GET http://localhost:8085/assets/images/trees/Cerezo.png → 200 (?ms, 814012B)
[2026-03-16T23:45:32.964Z] GET http://localhost:8085/assets/images/book-1.jpg → 200 (?ms, 473164B)
[2026-03-16T23:45:32.964Z] GET http://localhost:8085/assets/images/trees/Cenizo.png → 200 (1ms, 925056B)
[2026-03-16T23:45:32.966Z] GET http://localhost:8085/assets/logos/Logo_Blanco_LNDB.png → 200 (?ms, 732666B)
[2026-03-16T23:45:32.966Z] GET http://localhost:8085/assets/images/trees/Yarumo.png → 200 (1ms, 1061748B)
[2026-03-16T23:45:32.967Z] GET http://localhost:8085/assets/fonts/Isaodelco-Regular.otf → 200 (?ms, ?B)
[2026-03-16T23:45:32.967Z] GET http://localhost:8085/assets/fonts/Mulish-Regular.ttf → 200 (?ms, ?B)
[2026-03-16T23:45:32.968Z] GET http://localhost:8085/assets/fonts/Mulish-Medium.ttf → 200 (?ms, ?B)
[2026-03-16T23:45:32.968Z] GET http://localhost:8085/assets/fonts/Mulish-SemiBold.ttf → 200 (?ms, ?B)
[2026-03-16T23:47:33.634Z] GET http://localhost:8085/index.html → 200 (1ms, 9668B)
[2026-03-16T23:47:33.638Z] GET http://localhost:8085/css/styles.css → 200 (1ms, 18142B)
[2026-03-16T23:47:33.638Z] GET http://localhost:8085/assets/logos/Logo_Ppal_LNDB.png → 200 (?ms, 206157B)
[2026-03-16T23:47:33.638Z] GET http://localhost:8085/assets/images/trees/Eucalipto.png → 200 (?ms, 575261B)
[2026-03-16T23:47:33.638Z] GET http://localhost:8085/assets/images/trees/PalmaCera.png → 200 (?ms, 141214B)
[2026-03-16T23:47:33.638Z] GET http://localhost:8085/assets/images/trees/GuayacanA.png → 200 (?ms, 903104B)
[2026-03-16T23:47:33.638Z] GET http://localhost:8085/assets/images/trees/Ceiba.png → 200 (?ms, 581787B)
[2026-03-16T23:47:33.638Z] GET http://localhost:8085/assets/images/trees/Cacao.png → 200 (?ms, 730726B)
[2026-03-16T23:47:33.638Z] GET http://localhost:8085/assets/images/trees/Copal.png → 200 (?ms, 747763B)
[2026-03-16T23:47:33.639Z] GET http://localhost:8085/assets/images/trees/Roble.png → 200 (?ms, 682777B)
[2026-03-16T23:47:33.639Z] GET http://localhost:8085/assets/images/trees/Caimito.png → 200 (?ms, 955790B)
[2026-03-16T23:47:33.639Z] GET http://localhost:8085/assets/images/trees/GuayacanR.png → 200 (?ms, 1000133B)
[2026-03-16T23:47:33.639Z] GET http://localhost:8085/assets/images/trees/Cerezo.png → 200 (?ms, 814012B)
[2026-03-16T23:47:33.639Z] GET http://localhost:8085/assets/images/book-1.jpg → 200 (?ms, 473164B)
[2026-03-16T23:47:33.639Z] GET http://localhost:8085/assets/images/trees/Cenizo.png → 200 (?ms, 925056B)
[2026-03-16T23:47:33.639Z] GET http://localhost:8085/assets/logos/Logo_Blanco_LNDB.png → 200 (?ms, 732666B)
[2026-03-16T23:47:33.640Z] GET http://localhost:8085/assets/images/trees/Yarumo.png → 200 (?ms, 1061748B)
[2026-03-16T23:47:33.640Z] GET http://localhost:8085/assets/fonts/Isaodelco-Regular.otf → 200 (?ms, ?B)
[2026-03-16T23:47:33.640Z] GET http://localhost:8085/assets/fonts/Mulish-Regular.ttf → 200 (?ms, ?B)
[2026-03-16T23:47:33.640Z] GET http://localhost:8085/assets/fonts/Mulish-Medium.ttf → 200 (?ms, ?B)
[2026-03-16T23:47:33.640Z] GET http://localhost:8085/assets/fonts/Mulish-SemiBold.ttf → 200 (?ms, ?B)
[2026-03-16T23:47:42.636Z] GET http://localhost:8085/productos.html → 200 (1ms, 4711B)
[2026-03-16T23:47:42.640Z] GET http://localhost:8085/css/styles.css → 304 (1ms, ?B)
[2026-03-16T23:47:42.640Z] GET http://localhost:8085/assets/logos/Logo_Ppal_LNDB.png → 200 (?ms, 206157B)
[2026-03-16T23:47:42.640Z] GET http://localhost:8085/assets/images/book-1.jpg → 200 (?ms, 473164B)
[2026-03-16T23:47:42.640Z] GET http://localhost:8085/assets/images/trees/Cacao.png → 200 (?ms, 730726B)
[2026-03-16T23:47:42.640Z] GET http://localhost:8085/assets/images/trees/Cerezo.png → 200 (?ms, 814012B)
[2026-03-16T23:47:42.640Z] GET http://localhost:8085/assets/logos/Logo_Blanco_LNDB.png → 200 (?ms, 732666B)
[2026-03-16T23:47:42.641Z] GET http://localhost:8085/assets/fonts/Isaodelco-Regular.otf → 200 (?ms, ?B)
[2026-03-16T23:47:42.641Z] GET http://localhost:8085/assets/fonts/Mulish-Regular.ttf → 200 (?ms, ?B)
[2026-03-16T23:47:42.641Z] GET http://localhost:8085/assets/fonts/Mulish-Medium.ttf → 200 (?ms, ?B)
[2026-03-16T23:47:42.641Z] GET http://localhost:8085/assets/fonts/Mulish-SemiBold.ttf → 200 (1ms, ?B)
[2026-03-16T23:47:54.605Z] GET http://localhost:8085/index.html → 200 (?ms, 9668B)
[2026-03-16T23:47:54.608Z] GET http://localhost:8085/css/styles.css → 304 (2ms, ?B)
[2026-03-16T23:47:54.608Z] GET http://localhost:8085/assets/logos/Logo_Ppal_LNDB.png → 200 (?ms, 206157B)
[2026-03-16T23:47:54.608Z] GET http://localhost:8085/assets/images/trees/Eucalipto.png → 200 (?ms, 575261B)
[2026-03-16T23:47:54.608Z] GET http://localhost:8085/assets/images/trees/PalmaCera.png → 200 (?ms, 141214B)
[2026-03-16T23:47:54.608Z] GET http://localhost:8085/assets/images/trees/GuayacanA.png → 200 (?ms, 903104B)
[2026-03-16T23:47:54.608Z] GET http://localhost:8085/assets/images/trees/Ceiba.png → 200 (?ms, 581787B)
[2026-03-16T23:47:54.609Z] GET http://localhost:8085/assets/images/trees/Cacao.png → 200 (?ms, 730726B)
[2026-03-16T23:47:54.609Z] GET http://localhost:8085/assets/images/trees/Copal.png → 200 (?ms, 747763B)
[2026-03-16T23:47:54.609Z] GET http://localhost:8085/assets/images/trees/Roble.png → 200 (?ms, 682777B)
[2026-03-16T23:47:54.609Z] GET http://localhost:8085/assets/images/trees/Caimito.png → 200 (?ms, 955790B)
[2026-03-16T23:47:54.609Z] GET http://localhost:8085/assets/images/trees/GuayacanR.png → 200 (?ms, 1000133B)
[2026-03-16T23:47:54.609Z] GET http://localhost:8085/assets/images/trees/Cerezo.png → 200 (?ms, 814012B)
[2026-03-16T23:47:54.610Z] GET http://localhost:8085/assets/images/book-1.jpg → 200 (?ms, 473164B)
[2026-03-16T23:47:54.610Z] GET http://localhost:8085/assets/images/trees/Cenizo.png → 200 (?ms, 925056B)
[2026-03-16T23:47:54.610Z] GET http://localhost:8085/assets/logos/Logo_Blanco_LNDB.png → 200 (?ms, 732666B)
[2026-03-16T23:47:54.610Z] GET http://localhost:8085/assets/images/trees/Yarumo.png → 200 (?ms, 1061748B)
[2026-03-16T23:47:54.610Z] GET http://localhost:8085/assets/fonts/Isaodelco-Regular.otf → 200 (1ms, ?B)
[2026-03-16T23:47:54.611Z] GET http://localhost:8085/assets/fonts/Mulish-Regular.ttf → 200 (?ms, ?B)
[2026-03-16T23:47:54.611Z] GET http://localhost:8085/assets/fonts/Mulish-Medium.ttf → 200 (?ms, ?B)
[2026-03-16T23:47:54.611Z] GET http://localhost:8085/assets/fonts/Mulish-SemiBold.ttf → 200 (?ms, ?B)
[2026-03-16T23:48:57.192Z] GET http://localhost:8085/productos.html → 200 (2ms, 4711B)
[2026-03-16T23:48:57.197Z] GET http://localhost:8085/css/styles.css → 200 (1ms, 18196B)
[2026-03-16T23:48:57.197Z] GET http://localhost:8085/assets/logos/Logo_Ppal_LNDB.png → 304 (1ms, ?B)
[2026-03-16T23:48:57.197Z] GET http://localhost:8085/assets/images/book-1.jpg → 200 (?ms, 473164B)
[2026-03-16T23:48:57.198Z] GET http://localhost:8085/assets/images/trees/Cacao.png → 200 (?ms, 730726B)
[2026-03-16T23:48:57.198Z] GET http://localhost:8085/assets/images/trees/Cerezo.png → 200 (?ms, 814012B)
[2026-03-16T23:48:57.198Z] GET http://localhost:8085/assets/logos/Logo_Blanco_LNDB.png → 304 (?ms, ?B)
[2026-03-16T23:48:57.198Z] GET http://localhost:8085/assets/fonts/Isaodelco-Regular.otf → 200 (?ms, ?B)
[2026-03-16T23:48:57.198Z] GET http://localhost:8085/assets/fonts/Mulish-Regular.ttf → 200 (?ms, ?B)
[2026-03-16T23:48:57.198Z] GET http://localhost:8085/assets/fonts/Mulish-Medium.ttf → 200 (?ms, ?B)
[2026-03-16T23:48:57.199Z] GET http://localhost:8085/assets/fonts/Mulish-SemiBold.ttf → 200 (?ms, ?B)
[2026-03-16T23:49:29.778Z] GET http://localhost:8085/index.html → 200 (?ms, 9668B)
[2026-03-16T23:49:29.783Z] GET http://localhost:8085/css/styles.css → 304 (2ms, ?B)
[2026-03-16T23:49:29.783Z] GET http://localhost:8085/assets/logos/Logo_Ppal_LNDB.png → 200 (?ms, 206157B)
[2026-03-16T23:49:29.784Z] GET http://localhost:8085/assets/images/trees/Eucalipto.png → 200 (1ms, 575261B)
[2026-03-16T23:49:29.784Z] GET http://localhost:8085/assets/images/trees/PalmaCera.png → 200 (1ms, 141214B)
[2026-03-16T23:49:29.784Z] GET http://localhost:8085/assets/images/trees/GuayacanA.png → 200 (1ms, 903104B)
[2026-03-16T23:49:29.784Z] GET http://localhost:8085/assets/images/trees/Ceiba.png → 200 (1ms, 581787B)
[2026-03-16T23:49:29.784Z] GET http://localhost:8085/assets/images/trees/Cacao.png → 200 (?ms, 730726B)
[2026-03-16T23:49:29.784Z] GET http://localhost:8085/assets/images/trees/Copal.png → 200 (2ms, 747763B)
[2026-03-16T23:49:29.784Z] GET http://localhost:8085/assets/images/trees/Roble.png → 200 (2ms, 682777B)
[2026-03-16T23:49:29.784Z] GET http://localhost:8085/assets/images/trees/Caimito.png → 200 (2ms, 955790B)
[2026-03-16T23:49:29.784Z] GET http://localhost:8085/assets/images/trees/GuayacanR.png → 200 (2ms, 1000133B)
[2026-03-16T23:49:29.784Z] GET http://localhost:8085/assets/images/trees/Cerezo.png → 200 (?ms, 814012B)
[2026-03-16T23:49:29.784Z] GET http://localhost:8085/assets/images/book-1.jpg → 200 (?ms, 473164B)
[2026-03-16T23:49:29.784Z] GET http://localhost:8085/assets/images/trees/Cenizo.png → 200 (2ms, 925056B)
[2026-03-16T23:49:29.784Z] GET http://localhost:8085/assets/logos/Logo_Blanco_LNDB.png → 200 (?ms, 732666B)
[2026-03-16T23:49:29.785Z] GET http://localhost:8085/assets/fonts/Isaodelco-Regular.otf → 200 (?ms, ?B)
[2026-03-16T23:49:29.785Z] GET http://localhost:8085/assets/fonts/Mulish-Regular.ttf → 200 (?ms, ?B)
[2026-03-16T23:49:29.786Z] GET http://localhost:8085/assets/fonts/Mulish-Medium.ttf → 200 (?ms, ?B)
[2026-03-16T23:49:29.786Z] GET http://localhost:8085/assets/fonts/Mulish-SemiBold.ttf → 200 (?ms, ?B)
[2026-03-16T23:49:29.811Z] GET http://localhost:8085/assets/images/trees/Yarumo.png → 200 (?ms, 1061748B)
[2026-03-16T23:50:39.541Z] GET http://localhost:8085/index.html → 200 (?ms, 9668B)
[2026-03-16T23:50:39.544Z] GET http://localhost:8085/css/styles.css → 200 (5ms, 18436B)
[2026-03-16T23:50:39.545Z] GET http://localhost:8085/assets/logos/Logo_Ppal_LNDB.png → 200 (?ms, 206157B)
[2026-03-16T23:50:39.545Z] GET http://localhost:8085/assets/images/trees/Eucalipto.png → 200 (?ms, 575261B)
[2026-03-16T23:50:39.545Z] GET http://localhost:8085/assets/images/trees/PalmaCera.png → 200 (?ms, 141214B)
[2026-03-16T23:50:39.545Z] GET http://localhost:8085/assets/images/trees/GuayacanA.png → 200 (?ms, 903104B)
[2026-03-16T23:50:39.545Z] GET http://localhost:8085/assets/images/trees/Ceiba.png → 200 (?ms, 581787B)
[2026-03-16T23:50:39.545Z] GET http://localhost:8085/assets/images/trees/Cacao.png → 200 (?ms, 730726B)
[2026-03-16T23:50:39.546Z] GET http://localhost:8085/assets/images/trees/Copal.png → 200 (?ms, 747763B)
[2026-03-16T23:50:39.546Z] GET http://localhost:8085/assets/images/trees/Roble.png → 200 (?ms, 682777B)
[2026-03-16T23:50:39.546Z] GET http://localhost:8085/assets/images/trees/Caimito.png → 200 (?ms, 955790B)
[2026-03-16T23:50:39.546Z] GET http://localhost:8085/assets/images/trees/GuayacanR.png → 200 (?ms, 1000133B)
[2026-03-16T23:50:39.547Z] GET http://localhost:8085/assets/images/trees/Cerezo.png → 200 (?ms, 814012B)
[2026-03-16T23:50:39.548Z] GET http://localhost:8085/assets/images/book-1.jpg → 200 (?ms, 473164B)
[2026-03-16T23:50:39.548Z] GET http://localhost:8085/assets/images/trees/Cenizo.png → 200 (?ms, 925056B)
[2026-03-16T23:50:39.548Z] GET http://localhost:8085/assets/logos/Logo_Blanco_LNDB.png → 200 (1ms, 732666B)
[2026-03-16T23:50:39.550Z] GET http://localhost:8085/assets/images/trees/Yarumo.png → 200 (?ms, 1061748B)
[2026-03-16T23:50:39.550Z] GET http://localhost:8085/assets/fonts/Isaodelco-Regular.otf → 200 (?ms, ?B)
[2026-03-16T23:50:39.551Z] GET http://localhost:8085/assets/fonts/Mulish-Regular.ttf → 200 (?ms, ?B)
[2026-03-16T23:50:39.551Z] GET http://localhost:8085/assets/fonts/Mulish-Medium.ttf → 200 (?ms, ?B)
[2026-03-16T23:50:39.551Z] GET http://localhost:8085/assets/fonts/Mulish-SemiBold.ttf → 200 (?ms, ?B)
[2026-03-16T23:50:51.597Z] GET http://localhost:8085/index.html → 200 (1ms, 9668B)
[2026-03-16T23:50:51.600Z] GET http://localhost:8085/css/styles.css → 304 (3ms, ?B)
[2026-03-16T23:50:51.600Z] GET http://localhost:8085/assets/logos/Logo_Ppal_LNDB.png → 200 (?ms, 206157B)
[2026-03-16T23:50:51.601Z] GET http://localhost:8085/assets/images/trees/Eucalipto.png → 200 (?ms, 575261B)
[2026-03-16T23:50:51.601Z] GET http://localhost:8085/assets/images/trees/PalmaCera.png → 200 (?ms, 141214B)
[2026-03-16T23:50:51.601Z] GET http://localhost:8085/assets/images/trees/GuayacanA.png → 200 (?ms, 903104B)
[2026-03-16T23:50:51.601Z] GET http://localhost:8085/assets/images/trees/Ceiba.png → 200 (?ms, 581787B)
[2026-03-16T23:50:51.601Z] GET http://localhost:8085/assets/images/trees/Cacao.png → 200 (?ms, 730726B)
[2026-03-16T23:50:51.601Z] GET http://localhost:8085/assets/images/trees/Copal.png → 200 (?ms, 747763B)
[2026-03-16T23:50:51.601Z] GET http://localhost:8085/assets/images/trees/Roble.png → 200 (?ms, 682777B)
[2026-03-16T23:50:51.601Z] GET http://localhost:8085/assets/images/trees/Caimito.png → 200 (?ms, 955790B)
[2026-03-16T23:50:51.602Z] GET http://localhost:8085/assets/images/trees/GuayacanR.png → 200 (?ms, 1000133B)
[2026-03-16T23:50:51.602Z] GET http://localhost:8085/assets/images/trees/Cerezo.png → 200 (?ms, 814012B)
[2026-03-16T23:50:51.602Z] GET http://localhost:8085/assets/images/book-1.jpg → 200 (?ms, 473164B)
[2026-03-16T23:50:51.602Z] GET http://localhost:8085/assets/images/trees/Cenizo.png → 200 (?ms, 925056B)
[2026-03-16T23:50:51.602Z] GET http://localhost:8085/assets/logos/Logo_Blanco_LNDB.png → 200 (?ms, 732666B)
[2026-03-16T23:50:51.603Z] GET http://localhost:8085/assets/images/trees/Yarumo.png → 200 (?ms, 1061748B)
[2026-03-16T23:50:51.603Z] GET http://localhost:8085/assets/fonts/Isaodelco-Regular.otf → 200 (?ms, ?B)
[2026-03-16T23:50:51.603Z] GET http://localhost:8085/assets/fonts/Mulish-Regular.ttf → 200 (?ms, ?B)
[2026-03-16T23:50:51.603Z] GET http://localhost:8085/assets/fonts/Mulish-Medium.ttf → 200 (?ms, ?B)
[2026-03-16T23:50:51.603Z] GET http://localhost:8085/assets/fonts/Mulish-SemiBold.ttf → 200 (?ms, ?B)
[2026-03-16T23:50:57.216Z] GET http://localhost:8085/index.html → 200 (1ms, 9668B)
[2026-03-16T23:50:57.219Z] GET http://localhost:8085/css/styles.css → 304 (4ms, ?B)
[2026-03-16T23:50:57.219Z] GET http://localhost:8085/assets/logos/Logo_Ppal_LNDB.png → 200 (?ms, 206157B)
[2026-03-16T23:50:57.220Z] GET http://localhost:8085/assets/images/trees/Eucalipto.png → 200 (?ms, 575261B)
[2026-03-16T23:50:57.220Z] GET http://localhost:8085/assets/images/trees/PalmaCera.png → 200 (?ms, 141214B)
[2026-03-16T23:50:57.220Z] GET http://localhost:8085/assets/images/trees/GuayacanA.png → 200 (?ms, 903104B)
[2026-03-16T23:50:57.220Z] GET http://localhost:8085/assets/images/trees/Ceiba.png → 200 (1ms, 581787B)
[2026-03-16T23:50:57.221Z] GET http://localhost:8085/assets/images/trees/Cacao.png → 200 (?ms, 730726B)
[2026-03-16T23:50:57.221Z] GET http://localhost:8085/assets/images/trees/Copal.png → 200 (?ms, 747763B)
[2026-03-16T23:50:57.221Z] GET http://localhost:8085/assets/images/trees/Roble.png → 200 (?ms, 682777B)
[2026-03-16T23:50:57.221Z] GET http://localhost:8085/assets/images/trees/Caimito.png → 200 (?ms, 955790B)
[2026-03-16T23:50:57.222Z] GET http://localhost:8085/assets/images/trees/GuayacanR.png → 200 (?ms, 1000133B)
[2026-03-16T23:50:57.222Z] GET http://localhost:8085/assets/images/trees/Cerezo.png → 200 (?ms, 814012B)
[2026-03-16T23:50:57.222Z] GET http://localhost:8085/assets/images/book-1.jpg → 200 (?ms, 473164B)
[2026-03-16T23:50:57.223Z] GET http://localhost:8085/assets/images/trees/Cenizo.png → 200 (?ms, 925056B)
[2026-03-16T23:50:57.223Z] GET http://localhost:8085/assets/logos/Logo_Blanco_LNDB.png → 200 (?ms, 732666B)
[2026-03-16T23:50:57.224Z] GET http://localhost:8085/assets/images/trees/Yarumo.png → 200 (?ms, 1061748B)
[2026-03-16T23:50:57.224Z] GET http://localhost:8085/assets/fonts/Isaodelco-Regular.otf → 200 (?ms, ?B)
[2026-03-16T23:50:57.224Z] GET http://localhost:8085/assets/fonts/Mulish-Regular.ttf → 200 (?ms, ?B)
[2026-03-16T23:50:57.225Z] GET http://localhost:8085/assets/fonts/Mulish-Medium.ttf → 200 (?ms, ?B)
[2026-03-16T23:50:57.225Z] GET http://localhost:8085/assets/fonts/Mulish-SemiBold.ttf → 200 (?ms, ?B)
[2026-03-16T23:52:46.686Z] GET http://localhost:8085/index.html → 200 (2ms, 9668B)
[2026-03-16T23:52:46.691Z] GET http://localhost:8085/css/styles.css → 200 (3ms, 18222B)
[2026-03-16T23:52:46.692Z] GET http://localhost:8085/assets/logos/Logo_Ppal_LNDB.png → 200 (?ms, 206157B)
[2026-03-16T23:52:46.692Z] GET http://localhost:8085/assets/images/trees/Eucalipto.png → 200 (?ms, 575261B)
[2026-03-16T23:52:46.692Z] GET http://localhost:8085/assets/images/trees/PalmaCera.png → 200 (?ms, 141214B)
[2026-03-16T23:52:46.692Z] GET http://localhost:8085/assets/images/trees/GuayacanA.png → 200 (?ms, 903104B)
[2026-03-16T23:52:46.692Z] GET http://localhost:8085/assets/images/trees/Ceiba.png → 200 (?ms, 581787B)
[2026-03-16T23:52:46.692Z] GET http://localhost:8085/assets/images/trees/Cacao.png → 200 (?ms, 730726B)
[2026-03-16T23:52:46.692Z] GET http://localhost:8085/assets/images/trees/Copal.png → 200 (?ms, 747763B)
[2026-03-16T23:52:46.692Z] GET http://localhost:8085/assets/images/trees/Roble.png → 200 (?ms, 682777B)
[2026-03-16T23:52:46.693Z] GET http://localhost:8085/assets/images/trees/Caimito.png → 200 (?ms, 955790B)
[2026-03-16T23:52:46.693Z] GET http://localhost:8085/assets/images/trees/GuayacanR.png → 200 (?ms, 1000133B)
[2026-03-16T23:52:46.693Z] GET http://localhost:8085/assets/images/trees/Cerezo.png → 200 (?ms, 814012B)
[2026-03-16T23:52:46.693Z] GET http://localhost:8085/assets/images/book-1.jpg → 200 (?ms, 473164B)
[2026-03-16T23:52:46.693Z] GET http://localhost:8085/assets/images/trees/Cenizo.png → 200 (?ms, 925056B)
[2026-03-16T23:52:46.693Z] GET http://localhost:8085/assets/logos/Logo_Blanco_LNDB.png → 200 (1ms, 732666B)
[2026-03-16T23:52:46.694Z] GET http://localhost:8085/assets/images/trees/Yarumo.png → 200 (?ms, 1061748B)
[2026-03-16T23:52:46.694Z] GET http://localhost:8085/assets/fonts/Isaodelco-Regular.otf → 200 (?ms, ?B)
[2026-03-16T23:52:46.694Z] GET http://localhost:8085/assets/fonts/Mulish-Regular.ttf → 200 (?ms, ?B)
[2026-03-16T23:52:46.694Z] GET http://localhost:8085/assets/fonts/Mulish-Medium.ttf → 200 (?ms, ?B)
[2026-03-16T23:52:46.694Z] GET http://localhost:8085/assets/fonts/Mulish-SemiBold.ttf → 200 (?ms, ?B)
[2026-03-16T23:52:51.617Z] GET http://localhost:8085/index.html → 200 (1ms, 9668B)
[2026-03-16T23:52:51.621Z] GET http://localhost:8085/css/styles.css → 304 (1ms, ?B)
[2026-03-16T23:52:51.621Z] GET http://localhost:8085/assets/logos/Logo_Ppal_LNDB.png → 200 (?ms, 206157B)
[2026-03-16T23:52:51.621Z] GET http://localhost:8085/assets/images/trees/Eucalipto.png → 200 (?ms, 575261B)
[2026-03-16T23:52:51.621Z] GET http://localhost:8085/assets/images/trees/PalmaCera.png → 200 (?ms, 141214B)
[2026-03-16T23:52:51.621Z] GET http://localhost:8085/assets/images/trees/GuayacanA.png → 200 (?ms, 903104B)
[2026-03-16T23:52:51.621Z] GET http://localhost:8085/assets/images/trees/Ceiba.png → 200 (?ms, 581787B)
[2026-03-16T23:52:51.621Z] GET http://localhost:8085/assets/images/trees/Cacao.png → 200 (?ms, 730726B)
[2026-03-16T23:52:51.621Z] GET http://localhost:8085/assets/images/trees/Copal.png → 200 (?ms, 747763B)
[2026-03-16T23:52:51.621Z] GET http://localhost:8085/assets/images/trees/Roble.png → 200 (1ms, 682777B)
[2026-03-16T23:52:51.622Z] GET http://localhost:8085/assets/images/trees/Caimito.png → 200 (?ms, 955790B)
[2026-03-16T23:52:51.622Z] GET http://localhost:8085/assets/images/trees/GuayacanR.png → 200 (?ms, 1000133B)
[2026-03-16T23:52:51.622Z] GET http://localhost:8085/assets/images/trees/Cerezo.png → 200 (?ms, 814012B)
[2026-03-16T23:52:51.622Z] GET http://localhost:8085/assets/images/book-1.jpg → 200 (?ms, 473164B)
[2026-03-16T23:52:51.622Z] GET http://localhost:8085/assets/images/trees/Cenizo.png → 200 (?ms, 925056B)
[2026-03-16T23:52:51.622Z] GET http://localhost:8085/assets/logos/Logo_Blanco_LNDB.png → 200 (?ms, 732666B)
[2026-03-16T23:52:51.622Z] GET http://localhost:8085/assets/images/trees/Yarumo.png → 200 (?ms, 1061748B)
[2026-03-16T23:52:51.623Z] GET http://localhost:8085/assets/fonts/Isaodelco-Regular.otf → 200 (?ms, ?B)
[2026-03-16T23:52:51.623Z] GET http://localhost:8085/assets/fonts/Mulish-Regular.ttf → 200 (?ms, ?B)
[2026-03-16T23:52:51.623Z] GET http://localhost:8085/assets/fonts/Mulish-Medium.ttf → 200 (?ms, ?B)
[2026-03-16T23:52:51.623Z] GET http://localhost:8085/assets/fonts/Mulish-SemiBold.ttf → 200 (?ms, ?B)
[2026-03-16T23:54:28.786Z] GET http://localhost:8085/index.html → 200 (2ms, 9668B)
[2026-03-16T23:54:28.790Z] GET http://localhost:8085/css/styles.css → 200 (2ms, 18222B)
[2026-03-16T23:54:28.790Z] GET http://localhost:8085/assets/logos/Logo_Ppal_LNDB.png → 200 (?ms, 206157B)
[2026-03-16T23:54:28.790Z] GET http://localhost:8085/assets/images/trees/Eucalipto.png → 200 (?ms, 575261B)
[2026-03-16T23:54:28.790Z] GET http://localhost:8085/assets/images/trees/PalmaCera.png → 200 (?ms, 141214B)
[2026-03-16T23:54:28.790Z] GET http://localhost:8085/assets/images/trees/GuayacanA.png → 200 (?ms, 903104B)
[2026-03-16T23:54:28.790Z] GET http://localhost:8085/assets/images/trees/Ceiba.png → 200 (?ms, 581787B)
[2026-03-16T23:54:28.790Z] GET http://localhost:8085/assets/images/trees/Cacao.png → 200 (1ms, 730726B)
[2026-03-16T23:54:28.791Z] GET http://localhost:8085/assets/images/trees/Copal.png → 200 (?ms, 747763B)
[2026-03-16T23:54:28.791Z] GET http://localhost:8085/assets/images/trees/Roble.png → 200 (?ms, 682777B)
[2026-03-16T23:54:28.791Z] GET http://localhost:8085/assets/images/trees/Caimito.png → 200 (?ms, 955790B)
[2026-03-16T23:54:28.791Z] GET http://localhost:8085/assets/images/trees/GuayacanR.png → 200 (?ms, 1000133B)
[2026-03-16T23:54:28.791Z] GET http://localhost:8085/assets/images/trees/Cerezo.png → 200 (?ms, 814012B)
[2026-03-16T23:54:28.791Z] GET http://localhost:8085/assets/images/book-1.jpg → 200 (?ms, 473164B)
[2026-03-16T23:54:28.791Z] GET http://localhost:8085/assets/images/trees/Cenizo.png → 200 (?ms, 925056B)
[2026-03-16T23:54:28.791Z] GET http://localhost:8085/assets/logos/Logo_Blanco_LNDB.png → 200 (1ms, 732666B)
[2026-03-16T23:54:28.792Z] GET http://localhost:8085/assets/images/trees/Yarumo.png → 200 (?ms, 1061748B)
[2026-03-16T23:54:28.792Z] GET http://localhost:8085/assets/fonts/Isaodelco-Regular.otf → 200 (?ms, ?B)
[2026-03-16T23:54:28.792Z] GET http://localhost:8085/assets/fonts/Mulish-Regular.ttf → 200 (?ms, ?B)
[2026-03-16T23:54:28.792Z] GET http://localhost:8085/assets/fonts/Mulish-Medium.ttf → 200 (?ms, ?B)
[2026-03-16T23:54:28.794Z] GET http://localhost:8085/assets/fonts/Mulish-SemiBold.ttf → 200 (?ms, ?B)
[2026-03-16T23:54:34.318Z] GET http://localhost:8085/index.html → 200 (?ms, 9668B)
